Starting r013_002 (r013 / cmip_fut_2069_2100)
Dates: 2069-01-01T00:00:00Z -> 2100-12-30T00:00:00Z
Forcing flag: /home/avandervee3/aral_sea_full_project/data/forcing/CMIP6/future/bias_corrected/CanESM5/ssp245/r1i1p1f1/2015-2100/AralSea_basin/generated.flag
Forcing dir: /home/avandervee3/aral_sea_full_project/data/forcing/CMIP6/future/bias_corrected/CanESM5/ssp245/r1i1p1f1/2015-2100/AralSea_basin/work/diagnostic/script
Parameter set: overall_calibrated -> calibration_overall.ini
Container image: /home/avandervee3/ewatercycle_pcr_25mar.sif

Initializing model:   0%|          | 0/11685 [00:00<?, ?it/s]
Running model:   0%|          | 0/11685 [02:14<?, ?it/s]     
Running model:   0%|          | 1/11685 [02:29<483:43:38, 149.04s/it]
Running model:   0%|          | 2/11685 [02:32<206:13:47, 63.55s/it] 
Running model:   0%|          | 3/11685 [02:37<118:56:39, 36.65s/it]
Running model:   0%|          | 4/11685 [02:41<77:16:18, 23.81s/it] 
Running model:   0%|          | 5/11685 [02:45<54:25:11, 16.77s/it]
Running model:   0%|          | 6/11685 [02:50<41:30:21, 12.79s/it]
Running model:   0%|          | 7/11685 [02:58<35:48:44, 11.04s/it]
Running model:   0%|          | 8/11685 [03:03<29:57:03,  9.23s/it]
Running model:   0%|          | 9/11685 [03:08<25:06:39,  7.74s/it]
Running model:   0%|          | 10/11685 [03:12<21:46:45,  6.72s/it]
Running model:   0%|          | 11/11685 [03:17<19:44:43,  6.09s/it]
Running model:   0%|          | 12/11685 [03:21<17:53:59,  5.52s/it]
Running model:   0%|          | 13/11685 [03:25<16:54:39,  5.22s/it]
Running model:   0%|          | 14/11685 [03:30<16:28:21,  5.08s/it]
Running model:   0%|          | 15/11685 [03:35<16:18:15,  5.03s/it]
Running model:   0%|          | 16/11685 [03:40<16:32:39,  5.10s/it]
Running model:   0%|          | 17/11685 [03:45<16:02:55,  4.95s/it]
Running model:   0%|          | 18/11685 [03:50<15:37:41,  4.82s/it]
Running model:   0%|          | 19/11685 [03:54<15:22:53,  4.75s/it]
Running model:   0%|          | 20/11685 [03:59<15:10:49,  4.68s/it]
Running model:   0%|          | 21/11685 [04:03<14:50:22,  4.58s/it]
Running model:   0%|          | 22/11685 [04:08<14:50:25,  4.58s/it]
Running model:   0%|          | 23/11685 [04:13<15:27:40,  4.77s/it]
Running model:   0%|          | 24/11685 [04:18<16:00:14,  4.94s/it]
Running model:   0%|          | 25/11685 [04:23<16:13:44,  5.01s/it]
Running model:   0%|          | 26/11685 [04:28<15:40:26,  4.84s/it]
Running model:   0%|          | 27/11685 [04:32<15:22:57,  4.75s/it]
Running model:   0%|          | 28/11685 [04:37<14:57:48,  4.62s/it]
Running model:   0%|          | 29/11685 [04:41<14:52:59,  4.60s/it]
Running model:   0%|          | 30/11685 [04:46<14:56:23,  4.61s/it]
Running model:   0%|          | 31/11685 [04:50<14:49:57,  4.58s/it]
Running model:   0%|          | 32/11685 [04:59<18:51:01,  5.82s/it]
Running model:   0%|          | 33/11685 [05:04<17:37:11,  5.44s/it]
Running model:   0%|          | 34/11685 [05:08<16:51:25,  5.21s/it]
Running model:   0%|          | 35/11685 [05:13<16:22:20,  5.06s/it]
Running model:   0%|          | 36/11685 [05:17<15:46:36,  4.88s/it]
Running model:   0%|          | 37/11685 [05:22<15:21:06,  4.74s/it]
Running model:   0%|          | 38/11685 [05:26<15:00:46,  4.64s/it]
Running model:   0%|          | 39/11685 [05:32<16:24:44,  5.07s/it]
Running model:   0%|          | 40/11685 [05:38<16:43:30,  5.17s/it]
Running model:   0%|          | 41/11685 [05:42<15:52:31,  4.91s/it]
Running model:   0%|          | 42/11685 [05:47<15:35:38,  4.82s/it]
Running model:   0%|          | 43/11685 [05:51<15:07:37,  4.68s/it]
Running model:   0%|          | 44/11685 [05:56<15:09:03,  4.69s/it]
Running model:   0%|          | 45/11685 [06:00<14:56:17,  4.62s/it]
Running model:   0%|          | 46/11685 [06:05<14:57:51,  4.63s/it]
Running model:   0%|          | 47/11685 [06:11<16:11:23,  5.01s/it]
Running model:   0%|          | 48/11685 [06:15<15:43:51,  4.87s/it]
Running model:   0%|          | 49/11685 [06:20<15:21:37,  4.75s/it]
Running model:   0%|          | 50/11685 [06:24<15:04:37,  4.66s/it]
Running model:   0%|          | 51/11685 [06:29<15:08:03,  4.68s/it]
Running model:   0%|          | 52/11685 [06:33<14:46:12,  4.57s/it]
Running model:   0%|          | 53/11685 [06:38<14:33:48,  4.51s/it]
Running model:   0%|          | 54/11685 [06:42<14:34:26,  4.51s/it]
Running model:   0%|          | 55/11685 [06:47<14:39:07,  4.54s/it]
Running model:   0%|          | 56/11685 [06:52<15:51:40,  4.91s/it]
Running model:   0%|          | 57/11685 [06:57<15:21:48,  4.76s/it]
Running model:   0%|          | 58/11685 [07:01<15:04:43,  4.67s/it]
Running model:   1%|          | 59/11685 [07:06<14:51:23,  4.60s/it]
Running model:   1%|          | 60/11685 [07:13<17:42:05,  5.48s/it]
Running model:   1%|          | 61/11685 [07:18<16:50:49,  5.22s/it]
Running model:   1%|          | 62/11685 [07:22<15:58:27,  4.95s/it]
